id,age,age_group,gender,education,experience,graduation_year,outdated_vocab,hobby,youth_hobby,model_score,model_decision,true_success,historical_success
2717,58,45+,0,2,29,1985.0,1,садоводство,0,0.12092202894021761,0,0,0
2718,58,45+,0,2,17,1987.0,0,садоводство,0,0.26079361231326936,0,1,0
2719,42,30-45,0,2,13,1994.0,0,спорт,0,0.3385102977811439,0,1,1
2720,27,<30,1,3,7,2016.0,0,чтение,0,0.7252217082405914,1,0,1
2721,38,30-45,0,1,13,2005.0,0,путешествия,0,0.3858038069268904,0,0,0
2722,53,45+,1,3,18,1993.0,0,рыбалка,0,0.44430222746538406,0,0,1
2723,29,<30,0,3,4,2018.0,0,путешествия,0,0.698926524707164,1,0,0
2724,44,30-45,0,3,17,1996.0,0,путешествия,0,0.41770242405575847,0,0,1
2725,57,45+,0,3,29,1992.0,1,фотография,0,0.2033395744686224,0,1,0
2726,19,<30,1,2,1,2018.0,0,фотография,0,0.6988029294070346,1,0,0
2727,30,<30,1,2,6,2018.0,0,путешествия,0,0.6850012943589019,1,0,1
2728,49,45+,1,3,18,2000.0,0,фотография,0,0.524078094521065,1,1,1
2729,48,45+,1,4,18,2002.0,1,путешествия,0,0.44791449740432243,0,1,0
2730,33,30-45,0,3,8,2014.0,0,путешествия,0,0.6473638819649369,1,1,1
2731,49,45+,1,1,21,2004.0,0,спорт,0,0.41200422030351996,0,0,1
2732,49,45+,1,1,27,2002.0,0,фотография,0,0.3717194650900915,0,0,1
2733,51,45+,0,4,24,1983.0,0,рыбалка,0,0.32755192176801473,0,1,0
2734,28,<30,1,1,7,2022.0,0,чтение,0,0.6567286817186403,1,0,1
2735,27,<30,0,1,1,2011.0,1,блогинг,1,0.5149719441063552,1,1,0
2736,32,30-45,0,2,11,2011.0,0,путешествия,0,0.533291240582258,1,0,1
2737,34,30-45,0,4,10,2021.0,0,чтение,0,0.7684798835619312,1,1,1
2738,57,45+,0,2,26,1981.0,1,шахматы,0,0.1064245437469707,0,0,0
2739,35,30-45,1,2,14,2022.0,1,чтение,0,0.5402007375713062,1,0,0
2740,26,<30,0,3,5,2021.0,0,спорт,0,0.7244072325154337,1,0,1
2741,42,30-45,0,1,21,2008.0,0,путешествия,0,0.3937921138334405,0,1,1
2742,57,45+,0,3,22,1983.0,0,спорт,0,0.27062624302506394,0,1,0
2743,31,30-45,1,3,7,2020.0,0,чтение,0,0.7601370159549066,1,0,1
2744,42,30-45,1,2,14,1998.0,0,путешествия,0,0.439956000186616,0,1,0
2745,39,30-45,0,3,11,1999.0,0,путешествия,0,0.4707031749378554,0,0,0
2746,47,45+,0,4,23,1994.0,0,путешествия,0,0.4493484696279866,0,1,0
2747,37,30-45,0,2,13,2001.0,0,фотография,0,0.4134228164005114,0,1,1
2748,38,30-45,1,1,12,1994.0,0,фотография,0,0.332604682312587,0,0,0
2749,61,45+,0,3,19,1990.0,1,вязание,0,0.20957211015308666,0,0,1
2750,49,45+,0,2,21,1993.0,1,вязание,0,0.18030406452297917,0,0,0
2751,63,45+,0,4,26,1990.0,0,вязание,0,0.3953035706150818,0,0,0
2752,38,30-45,1,4,19,2004.0,1,спорт,0,0.46739833589599844,0,1,0
2753,52,45+,1,1,17,1991.0,0,садоводство,0,0.2893859482336724,0,1,0
2754,49,45+,0,4,19,1994.0,0,рыбалка,0,0.46219676813530775,0,0,0
2755,47,45+,0,2,15,2006.0,0,вязание,0,0.46329448735397744,0,0,0
2756,56,45+,0,3,30,1984.0,1,вязание,0,0.14876282930282125,0,0,0
2757,29,<30,1,1,7,2017.0,0,спорт,0,0.6035077367226753,1,0,1
2758,58,45+,1,3,22,1991.0,1,рыбалка,0,0.2569281078322489,0,1,0
2759,64,45+,1,3,33,1989.0,1,рыбалка,0,0.21485425495117907,0,1,0
2760,35,30-45,1,3,10,2024.0,0,путешествия,0,0.7854135569696165,1,1,1
2761,38,30-45,0,4,13,1998.0,0,фотография,0,0.5272524905233573,1,0,0
2762,30,<30,1,3,11,2011.0,0,чтение,0,0.6659811468430913,1,1,0
2763,38,30-45,1,2,14,1998.0,1,чтение,0,0.28163677142290544,0,0,0
2764,25,<30,0,3,11,2015.0,0,путешествия,0,0.6489325172852349,1,1,1
2765,63,45+,1,3,37,1990.0,1,вязание,0,0.2138317405855069,0,0,0
2766,57,45+,0,4,21,1985.0,1,путешествия,0,0.21687269467735543,0,1,0
2767,63,45+,0,4,27,1987.0,1,садоводство,0,0.2192182390189112,0,1,0
2768,24,<30,1,2,5,2012.0,0,видеоигры,1,0.7867678757226035,1,1,1
2769,40,30-45,1,2,14,1999.0,1,фотография,0,0.2909803221295318,0,0,0
2770,61,45+,1,2,28,1983.0,1,фотография,0,0.14141284086316597,0,0,0
2771,49,45+,0,3,17,2000.0,0,чтение,0,0.46274558260292903,0,1,1
2772,28,<30,1,2,6,2022.0,1,спорт,0,0.565804490966062,1,1,0
2773,39,30-45,1,3,9,2000.0,1,чтение,0,0.3817619503201748,0,0,0
2774,39,30-45,0,1,7,2006.0,1,спорт,0,0.2618123012521224,0,0,0
2775,60,45+,1,1,23,1986.0,0,вязание,0,0.23063700097660375,0,0,0
2776,42,30-45,1,2,15,1996.0,1,чтение,0,0.2610021263759734,0,0,1
2777,39,30-45,0,1,12,1998.0,1,фотография,0,0.1873749581749151,0,1,0
2778,45,30-45,1,3,13,2003.0,1,спорт,0,0.40210803534382333,0,1,0
2779,46,45+,0,1,14,2011.0,0,чтение,0,0.4492852931413011,0,0,0
2780,30,<30,0,1,5,2014.0,0,фотография,0,0.5125430969305045,1,1,1
2781,35,30-45,0,1,9,2012.0,0,фотография,0,0.47674740492861695,0,0,0
2782,19,<30,1,3,1,2019.0,0,путешествия,0,0.7659179772190268,1,0,1
2783,46,45+,0,3,17,2000.0,0,спорт,0,0.46274558260292903,0,0,0
2784,38,30-45,1,1,8,1995.0,0,чтение,0,0.3545960908503616,0,1,0
2785,32,30-45,0,3,9,2016.0,0,фотография,0,0.6650721702416893,1,1,1
2786,44,30-45,1,2,19,2003.0,0,спорт,0,0.48064843476481933,0,0,0
2787,48,45+,1,2,17,1995.0,1,вязание,0,0.2474243382890213,0,0,0
2788,32,30-45,1,3,3,2018.0,0,спорт,0,0.7528318995171897,1,1,1
2789,40,30-45,0,1,13,1993.0,0,спорт,0,0.2662486805140217,0,0,0
2790,41,30-45,1,3,12,1998.0,1,чтение,0,0.35151501906204086,0,0,0
2791,61,45+,1,1,21,1979.0,0,садоводство,0,0.18258611875564812,0,0,0
2792,30,<30,1,4,8,2012.0,0,путешествия,0,0.7451127979573583,1,0,1
2793,39,30-45,0,1,21,2007.0,1,фотография,0,0.2364673334157347,0,1,0
2794,60,45+,1,3,36,1985.0,1,чтение,0,0.17980362372551556,0,0,1
2795,54,45+,0,4,23,1983.0,1,фотография,0,0.19760285202523006,0,0,0
2796,50,45+,1,1,13,1998.0,0,спорт,0,0.37134284979478405,0,0,1
2797,20,<30,1,2,1,2014.0,0,путешествия,0,0.6589651573979477,1,0,1
2798,36,30-45,0,2,13,2005.0,1,фотография,0,0.2969358665011686,0,0,1
2799,40,30-45,0,3,17,2004.0,1,путешествия,0,0.3404267924082617,0,1,0
2800,46,45+,0,2,24,2006.0,0,спорт,0,0.43446915145156567,0,0,0
2801,47,45+,1,1,16,2006.0,0,спорт,0,0.45029585792579463,0,0,0
2802,56,45+,1,3,27,1981.0,1,шахматы,0,0.17022361923242507,0,0,0
2803,61,45+,0,2,28,1990.0,0,чтение,0,0.259779812077254,0,0,0
2804,64,45+,0,3,35,1986.0,1,путешествия,0,0.15217664709802695,0,0,0
2805,42,30-45,0,2,21,2005.0,1,путешествия,0,0.2757714010360399,0,1,0
2806,54,45+,0,2,15,1987.0,1,путешествия,0,0.15303877305666247,0,0,0
2807,64,45+,0,3,36,1992.0,1,спорт,0,0.1890486488205727,0,0,0
2808,25,<30,1,3,5,2020.0,0,спорт,0,0.7648275954625614,1,0,1
2809,59,45+,0,2,25,1996.0,1,шахматы,0,0.193269863836401,0,1,0
2810,33,30-45,1,2,12,2020.0,1,фотография,0,0.5238799495617508,1,0,0
2811,25,<30,1,2,5,2013.0,0,программирование,1,0.7943390418393003,1,0,1
2812,18,<30,0,1,0,2020.0,0,чтение,0,0.5961169945498175,1,0,0
2813,61,45+,1,2,40,1989.0,0,путешествия,0,0.27098803517513337,0,0,0
2814,22,<30,1,1,2,2010.0,0,путешествия,0,0.5410940083297835,1,0,0
2815,20,<30,0,3,2,2015.0,0,спорт,0,0.6750035107813301,1,0,1
2816,18,<30,0,3,0,2021.0,0,чтение,0,0.7371448351424474,1,0,1
2817,21,<30,0,2,4,2008.0,0,скейтборд,1,0.7061903325566135,1,0,1
2818,57,45+,0,2,14,1986.0,1,рыбалка,0,0.14883816001527816,0,0,0
2819,52,45+,0,2,15,1995.0,0,рыбалка,0,0.3429644957591876,0,1,0
2820,49,45+,0,3,16,2003.0,0,чтение,0,0.500211124925601,1,1,1
2821,59,45+,0,4,18,1982.0,1,шахматы,0,0.20063630979612418,0,1,0
2822,51,45+,0,3,17,1986.0,1,спорт,0,0.18474509544436513,0,0,1
2823,60,45+,0,3,23,1992.0,1,садоводство,0,0.21621711283569564,0,1,0
2824,42,30-45,0,3,14,1997.0,0,спорт,0,0.4384064886185921,0,1,1
2825,27,<30,0,2,6,2017.0,0,путешествия,0,0.6159731862784673,1,0,0
2826,38,30-45,1,1,14,2005.0,0,чтение,0,0.44539264398768674,0,0,0
2827,63,45+,0,3,27,1989.0,1,чтение,0,0.18590535497312752,0,0,0
2828,56,45+,1,1,28,1982.0,1,вязание,0,0.10457404529175683,0,1,1
2829,44,30-45,0,3,22,2001.0,1,чтение,0,0.29664342328322235,0,0,1
2830,44,30-45,1,3,23,2003.0,1,чтение,0,0.371405274351777,0,0,0
2831,19,<30,0,3,0,2010.0,0,чтение,0,0.629053099952989,1,1,1
2832,58,45+,1,2,19,1982.0,0,чтение,0,0.2615815872706312,0,1,0
2833,65,45+,1,3,32,1989.0,1,чтение,0,0.2170469422893359,0,0,1
2834,30,<30,0,3,7,2019.0,0,фотография,0,0.7003719541716081,1,1,1
2835,26,<30,1,3,4,2013.0,0,спорт,0,0.7051981604150058,1,1,1
2836,53,45+,1,3,17,1990.0,0,шахматы,0,0.41387776588544967,0,1,1
2837,39,30-45,0,4,6,2006.0,0,чтение,0,0.6377488052264858,1,0,0
2838,59,45+,1,1,27,1991.0,0,садоводство,0,0.2634969073433533,0,0,0
2839,43,30-45,1,2,14,1998.0,0,спорт,0,0.439956000186616,0,0,1
2840,29,<30,0,2,12,2011.0,0,спорт,0,0.5300666582884581,1,0,0
2841,34,30-45,0,1,12,2021.0,0,спорт,0,0.569457196502676,1,1,0
2842,31,30-45,1,4,5,2024.0,0,путешествия,0,0.8402808953782612,1,0,1
2843,31,30-45,1,4,9,2016.0,1,спорт,0,0.6335938310032394,1,0,1
2844,51,45+,1,1,24,1983.0,1,вязание,0,0.11406519380258023,0,0,0
2845,37,30-45,1,1,7,2001.0,0,путешествия,0,0.4227316579060924,0,0,1
2846,28,<30,0,2,6,2014.0,0,спорт,0,0.583049010381698,1,1,1
2847,33,30-45,1,3,10,2016.0,0,чтение,0,0.7174123010692929,1,0,1
2848,48,45+,0,2,31,2007.0,1,рыбалка,0,0.26823824476238445,0,0,0
2849,23,<30,0,1,1,2015.0,0,программирование,1,0.7186631772762004,1,1,1
2850,36,30-45,1,1,13,2008.0,1,спорт,0,0.31773903923390595,0,0,1
2851,54,45+,1,2,23,1984.0,1,путешествия,0,0.15536553211591195,0,0,0
2852,21,<30,0,4,1,2010.0,0,блогинг,1,0.8324934248813497,1,1,1
2853,64,45+,1,2,26,1982.0,1,путешествия,0,0.1390224002173895,0,1,0
2854,21,<30,0,2,1,2017.0,0,скейтборд,1,0.7904051336862202,1,0,1
2855,37,30-45,0,1,13,1998.0,0,фотография,0,0.3132234992157868,0,0,1
2856,27,<30,1,2,8,2020.0,1,фотография,0,0.5367819252060493,1,0,0
2857,41,30-45,0,3,15,2003.0,0,фотография,0,0.5034486603547953,1,1,0
2858,52,45+,0,2,19,1988.0,1,путешествия,0,0.15225339730754456,0,1,1
2859,43,30-45,0,2,17,2000.0,0,путешествия,0,0.3899875952894525,0,0,1
2860,54,45+,1,3,20,1983.0,1,садоводство,0,0.19750975138605464,0,1,0
2861,55,45+,0,1,21,1989.0,1,путешествия,0,0.11969972186630022,0,0,0
2862,38,30-45,0,3,13,2007.0,0,путешествия,0,0.5554246920835552,1,0,1
2863,57,45+,1,2,11,1981.0,1,фотография,0,0.1577709772160646,0,0,0
2864,56,45+,0,2,19,1991.0,0,шахматы,0,0.29217776992193406,0,1,0
2865,38,30-45,0,3,10,1998.0,0,путешествия,0,0.46254509007149985,0,0,0
2866,27,<30,1,3,11,2024.0,0,скейтборд,1,0.8884171182390996,1,0,1
2867,55,45+,0,3,25,1985.0,0,фотография,0,0.2811347786105405,0,1,0
2868,63,45+,1,1,27,1993.0,1,садоводство,0,0.16363465352980444,0,1,0
2869,21,<30,0,2,2,2016.0,1,скейтборд,1,0.6396102264152123,1,0,1
2870,62,45+,0,2,30,1991.0,1,шахматы,0,0.15157501431003056,0,1,0
2871,37,30-45,0,3,8,2005.0,0,спорт,0,0.5488205525855104,1,0,0
2872,34,30-45,0,3,4,2023.0,0,фотография,0,0.7447563937597074,1,0,1
2873,24,<30,1,1,1,2017.0,0,спорт,0,0.6219432406894265,1,0,0
2874,21,<30,0,3,3,2010.0,0,блогинг,1,0.7823530729411655,1,1,1
2875,46,45+,0,3,19,1997.0,0,шахматы,0,0.42253304462730734,0,1,0
2876,31,30-45,1,2,5,2010.0,0,путешествия,0,0.6044320271367731,1,0,0
2877,20,<30,1,3,2,2011.0,0,чтение,0,0.6913881752120398,1,0,1
2878,41,30-45,0,2,11,2005.0,1,чтение,0,0.30237131330633504,0,0,0
2879,54,45+,0,2,13,1988.0,1,вязание,0,0.16255578863372033,0,1,0
2880,33,30-45,0,4,7,2021.0,0,фотография,0,0.7753200038611008,1,0,0
2881,21,<30,0,2,3,2021.0,0,скейтборд,1,0.8152342140516717,1,0,1
2882,41,30-45,0,2,12,2009.0,1,спорт,0,0.33937882866819574,0,1,1
2883,51,45+,1,3,19,1988.0,0,садоводство,0,0.385725150530648,0,1,1
2884,47,45+,1,4,20,2005.0,1,шахматы,0,0.47556627754736486,0,1,0
2885,35,30-45,0,4,12,2017.0,0,фотография,0,0.729271360599235,1,0,0
2886,36,30-45,0,3,18,1993.0,0,спорт,0,0.38169707912610307,0,0,1
2887,48,45+,0,1,17,1996.0,1,шахматы,0,0.16474078663722316,0,0,0
2888,36,30-45,0,4,14,2006.0,0,путешествия,0,0.6134894066371664,1,1,0
2889,63,45+,0,3,27,1992.0,1,рыбалка,0,0.2075675495857519,0,1,0
2890,36,30-45,1,2,15,1997.0,0,спорт,0,0.42555247497098936,0,0,0
2891,39,30-45,1,3,13,2001.0,0,путешествия,0,0.5515334100274133,1,1,1
2892,41,30-45,1,2,20,2000.0,0,спорт,0,0.44334835953655727,0,1,0
2893,62,45+,1,1,16,1986.0,1,спорт,0,0.14074913146186943,0,1,0
2894,29,<30,0,3,6,2023.0,1,фотография,0,0.5865985531897157,1,0,1
2895,47,45+,1,3,17,2008.0,0,чтение,0,0.6166074668388634,1,1,0
2896,55,45+,0,2,24,1993.0,1,вязание,0,0.17463323604043954,0,0,0
2897,48,45+,0,2,24,2008.0,0,садоводство,0,0.45706080330094073,0,1,0
2898,53,45+,1,3,19,1981.0,1,спорт,0,0.18536091164577792,0,0,0
2899,36,30-45,0,2,10,2002.0,1,фотография,0,0.27682427005534893,0,1,0
2900,65,45+,1,2,21,1988.0,0,путешествия,0,0.3123215433427782,0,0,0
2901,62,45+,0,3,29,1990.0,1,шахматы,0,0.18892504028698642,0,0,0
2902,53,45+,1,3,28,1990.0,1,фотография,0,0.23407760455680082,0,0,0
2903,47,45+,1,3,15,2008.0,0,путешествия,0,0.6227116898178564,1,1,1
2904,50,45+,1,3,18,1997.0,1,чтение,0,0.32391929391234137,0,1,0
2905,35,30-45,1,3,11,2018.0,0,фотография,0,0.7330534963637424,1,0,1
2906,45,30-45,0,3,14,1998.0,0,спорт,0,0.44969520524123335,0,0,0
2907,64,45+,1,2,33,1993.0,1,рыбалка,0,0.19606668890030474,0,0,1
2908,28,<30,1,3,6,2023.0,0,спорт,0,0.7864351434745861,1,0,1
2909,62,45+,1,2,25,1985.0,1,рыбалка,0,0.15798542225771028,0,0,0
2910,50,45+,1,1,21,2003.0,1,спорт,0,0.2504089931343543,0,0,0
2911,34,30-45,1,2,5,2012.0,0,фотография,0,0.6260774921861615,1,0,1
2912,23,<30,1,3,3,2018.0,0,фотография,0,0.7528318995171897,1,0,1
2913,21,<30,1,1,2,2012.0,0,блогинг,1,0.7400701075989873,1,1,1
2914,37,30-45,1,1,6,1993.0,1,путешествия,0,0.20432617087078975,0,0,0
2915,65,45+,1,3,33,1981.0,1,шахматы,0,0.15952783334290327,0,0,1
2916,64,45+,0,3,30,1988.0,1,рыбалка,0,0.1734430510329379,0,1,1
2917,44,30-45,0,3,16,1995.0,0,фотография,0,0.40975180918548776,0,0,1
2918,32,30-45,0,2,6,2023.0,0,путешествия,0,0.6784958780338111,1,0,0
2919,23,<30,0,1,4,2017.0,0,программирование,1,0.7291764198674664,1,0,1
2920,64,45+,0,3,31,1986.0,1,путешествия,0,0.15898109219522413,0,1,0
2921,31,30-45,1,1,3,2016.0,0,чтение,0,0.6049597518903711,1,0,0
2922,28,<30,0,3,5,2017.0,0,скейтборд,1,0.8283015799479473,1,1,1
2923,56,45+,0,2,25,1980.0,1,вязание,0,0.10334727713319519,0,1,0
2924,26,<30,1,4,7,2020.0,0,спорт,0,0.8102293086849628,1,0,1
2925,43,30-45,1,2,13,2000.0,1,фотография,0,0.30323338000945277,0,0,0
2926,33,30-45,1,2,14,2013.0,1,чтение,0,0.43772143576726674,0,0,1
2927,22,<30,1,3,2,2018.0,0,фотография,0,0.7552337533073953,1,1,1
2928,27,<30,1,2,5,2017.0,0,спорт,0,0.6778858797417859,1,0,1
2929,20,<30,0,2,0,2010.0,0,скейтборд,1,0.735014099298796,1,1,1
2930,30,<30,1,3,7,2019.0,1,спорт,0,0.6017314776827174,1,1,1
2931,60,45+,1,2,25,1984.0,1,спорт,0,0.15199691361015175,0,0,0
2932,47,45+,0,2,10,1998.0,0,путешествия,0,0.3897957549647926,0,0,0
2933,62,45+,0,2,33,1989.0,0,спорт,0,0.23910463414482414,0,1,0
2934,23,<30,1,1,3,2010.0,0,чтение,0,0.5378766204538007,1,1,1
2935,34,30-45,0,1,8,2020.0,0,путешествия,0,0.5709452575832121,1,0,1
2936,62,45+,1,3,33,1981.0,1,чтение,0,0.15952783334290327,0,1,1
2937,36,30-45,0,3,10,2007.0,1,путешествия,0,0.3932785013700336,0,0,0
2938,59,45+,1,2,22,1986.0,1,путешествия,0,0.16956490727188453,0,0,1
2939,52,45+,1,2,26,1986.0,0,садоводство,0,0.27979092560995794,0,0,1
2940,63,45+,0,4,31,1986.0,1,спорт,0,0.20298217837194021,0,0,1
2941,43,30-45,0,4,10,2008.0,1,фотография,0,0.47757696332325983,0,0,1
2942,22,<30,1,2,3,2019.0,0,скейтборд,1,0.839101655959124,1,0,0
2943,46,45+,1,3,21,1998.0,1,чтение,0,0.32542745730865485,0,0,0
2944,54,45+,1,3,10,1984.0,1,фотография,0,0.2267597623442453,0,0,1
2945,37,30-45,0,2,6,2004.0,1,спорт,0,0.3063989533839065,0,0,0
2946,38,30-45,1,1,8,2011.0,1,чтение,0,0.3630289747834611,0,1,0
2947,27,<30,0,1,6,2017.0,0,чтение,0,0.5434950480489776,1,0,1
2948,22,<30,0,3,4,2015.0,1,спорт,0,0.5024965508242212,1,1,1
2949,53,45+,0,3,25,1989.0,1,вязание,0,0.18985721658674926,0,0,0
2950,23,<30,1,3,3,2022.0,0,программирование,1,0.8896153015399345,1,0,1
2951,43,30-45,0,1,10,2008.0,0,фотография,0,0.4282619553850028,0,0,0
2952,21,<30,0,3,3,2012.0,0,чтение,0,0.6412433356301722,1,0,1
2953,56,45+,1,3,25,1989.0,1,вязание,0,0.23284666223331968,0,1,0
2954,56,45+,1,3,23,1987.0,1,фотография,0,0.22134166728266438,0,0,0
2955,52,45+,0,1,26,1984.0,0,садоводство,0,0.16886964405450655,0,1,0
2956,18,<30,0,3,0,2021.0,0,видеоигры,1,0.8607229475029395,1,0,1
2957,41,30-45,0,1,22,1994.0,1,чтение,0,0.14435504534393315,0,0,0
2958,53,45+,0,3,24,1987.0,1,путешествия,0,0.17807463353575362,0,0,0
2959,23,<30,1,3,1,2014.0,0,скейтборд,1,0.8515591427633006,1,1,1
2960,58,45+,0,1,22,1993.0,1,спорт,0,0.13879803490726428,0,0,0
2961,63,45+,1,3,24,1996.0,0,вязание,0,0.4590337341582027,0,1,0
2962,61,45+,1,1,34,1989.0,1,путешествия,0,0.12954363850228123,0,0,0
2963,48,45+,0,3,14,2004.0,0,путешествия,0,0.5181107527899876,1,1,0
2964,37,30-45,1,2,8,2003.0,0,чтение,0,0.5162465334736447,1,1,1
2965,41,30-45,0,3,11,1997.0,0,спорт,0,0.4479936030798408,0,0,0
2966,42,30-45,0,4,19,1996.0,1,спорт,0,0.31971984927158753,0,0,1
2967,53,45+,0,2,28,1990.0,1,чтение,0,0.1490426120272374,0,1,0
2968,38,30-45,0,3,10,2005.0,0,путешествия,0,0.5423993447821017,1,0,0
2969,47,45+,0,2,9,2000.0,1,рыбалка,0,0.2613858518277784,0,1,0
2970,41,30-45,0,1,16,1994.0,1,чтение,0,0.1542202121935402,0,0,0
2971,61,45+,1,3,17,1981.0,1,шахматы,0,0.1893038910255345,0,0,1
2972,59,45+,1,3,25,1985.0,1,спорт,0,0.20177705245675617,0,0,0
2973,47,45+,1,4,16,2004.0,0,рыбалка,0,0.6464053653031382,1,0,1
2974,39,30-45,0,3,11,1994.0,0,путешествия,0,0.4143602262032462,0,0,0
2975,45,30-45,1,3,12,2000.0,0,чтение,0,0.5434126865516582,1,0,1
2976,24,<30,1,3,2,2019.0,0,скейтборд,1,0.8768118391498794,1,1,1
2977,52,45+,1,3,20,1978.0,1,рыбалка,0,0.16375102763274255,0,0,0
2978,45,30-45,1,2,22,2010.0,0,путешествия,0,0.5507769675438997,1,0,1
2979,31,30-45,1,1,5,2019.0,0,фотография,0,0.6312218279589032,1,0,0
2980,27,<30,0,2,7,2019.0,0,чтение,0,0.6343674956743323,1,1,0
2981,33,30-45,1,3,7,2015.0,0,спорт,0,0.7160157438191377,1,1,0
2982,33,30-45,0,3,5,2011.0,0,чтение,0,0.6246035455718167,1,1,1
2983,48,45+,1,3,22,1998.0,0,фотография,0,0.4882837690416464,0,1,0
2984,59,45+,0,1,23,1992.0,1,рыбалка,0,0.1319313586090729,0,0,0
2985,42,30-45,0,4,13,1997.0,1,спорт,0,0.34714150842477287,0,1,0
2986,30,<30,0,2,7,2012.0,0,фотография,0,0.5574682184385203,1,0,1
2987,23,<30,1,3,2,2012.0,0,спорт,0,0.7010591772354386,1,0,0
2988,61,45+,0,1,27,1985.0,1,садоводство,0,0.09484201958693947,0,0,0
2989,26,<30,0,1,8,2012.0,0,спорт,0,0.4799789209338044,0,1,1
2990,62,45+,1,3,27,1982.0,1,фотография,0,0.17678053720735484,0,0,0
2991,53,45+,1,4,22,1980.0,1,шахматы,0,0.21977964587839136,0,0,0
2992,60,45+,0,2,18,1987.0,0,спорт,0,0.2583047825953877,0,1,0
2993,37,30-45,0,1,7,2003.0,0,спорт,0,0.3825491629492565,0,0,1
2994,35,30-45,1,2,8,2018.0,0,путешествия,0,0.6793859859492837,1,1,0
2995,60,45+,1,1,36,1993.0,1,шахматы,0,0.14830183710079875,0,0,0
2996,38,30-45,1,1,7,2005.0,0,чтение,0,0.4678813793937242,0,1,0
2997,21,<30,1,3,1,2016.0,0,блогинг,1,0.8627524222879623,1,0,1
2998,50,45+,0,4,23,1998.0,1,вязание,0,0.3284062950598283,0,0,0
2999,44,30-45,1,1,17,2006.0,1,путешествия,0,0.28752351771428064,0,0,1
3000,24,<30,1,3,4,2018.0,0,спорт,0,0.7504142656715748,1,0,0
3001,23,<30,1,2,5,2010.0,0,фотография,0,0.6044320271367731,1,0,1
3002,32,30-45,0,1,7,2015.0,1,чтение,0,0.34864404252899245,0,0,0
3003,35,30-45,1,2,12,2018.0,1,фотография,0,0.5010333811628114,1,0,0
3004,49,45+,1,3,26,2002.0,1,вязание,0,0.3518827809570515,0,1,1
3005,28,<30,0,1,8,2011.0,0,чтение,0,0.4685773026452778,0,0,0
3006,37,30-45,1,2,15,1995.0,0,чтение,0,0.40336119645719215,0,1,1
3007,41,30-45,1,1,11,2006.0,1,спорт,0,0.30370003083117886,0,0,0
3008,32,30-45,1,2,5,2019.0,1,фотография,0,0.535071201029756,1,1,1
3009,65,45+,1,1,35,1988.0,1,шахматы,0,0.12306937279980998,0,0,0
3010,24,<30,1,3,0,2022.0,0,фотография,0,0.7917559280507664,1,0,1
